Type,Tech Response Installation Sheet ID,Tech Response ID,Tech Response Installation Sheet No,Tech Response Installation Sheet Date Time,Remarks,Tech Response Installation Sheet Detail ID,Item ID,Rate,Quantity,Date & Time,User ID,User Name
Approved,124,,,,,,,,,2020-03-04 13:00:58,12,Sanjaya
Created,125,3300,TR/INS/03/20/3300/00125,2020-03-06 10:52,,579,156,19.5,35,2020-03-06 10:52:24,12,Sanjaya
Created,125,3300,TR/INS/03/20/3300/00125,2020-03-06 10:52,,580,114,103.77,6,2020-03-06 10:53:15,12,Sanjaya
Created,125,3300,TR/INS/03/20/3300/00125,2020-03-06 10:52,,581,174,0.9,35,2020-03-06 10:54:01,12,Sanjaya
Created,125,3300,TR/INS/03/20/3300/00125,2020-03-06 10:52,,582,383,2,35,2020-03-06 10:54:50,12,Sanjaya
Created,125,3300,TR/INS/03/20/3300/00125,2020-03-06 10:52,,583,381,60,1,2020-03-06 10:55:24,12,Sanjaya
Posted,118,,,,,,,,,2020-03-09 13:16:43,12,Sanjaya
Approved,118,,,,,,,,,2020-03-09 13:18:28,12,Sanjaya
Created,126,3587,TR/INS/03/20/3587/00126,2020-03-13 13:43,,584,639,340,3,2020-03-13 13:43:36,12,Sanjaya
Created,126,3587,TR/INS/03/20/3587/00126,2020-03-13 13:43,,585,313,70,6,2020-03-13 13:44:15,12,Sanjaya
Created,126,3587,TR/INS/03/20/3587/00126,2020-03-13 13:43,,586,720,17,3,2020-03-13 13:45:09,12,Sanjaya
Created,126,3587,TR/INS/03/20/3587/00126,2020-03-13 13:43,,587,162,41,100,2020-03-13 14:08:38,12,Sanjaya
Created,126,3587,TR/INS/03/20/3587/00126,2020-03-13 13:43,,588,426,38.15,60,2020-03-13 14:11:59,12,Sanjaya
Updated,126,3587,TR/INS/03/20/3587/00126,2020-03-13 13:43,,588,426,38.15,60,2020-03-13 14:13:12,12,Sanjaya
Created,126,3587,TR/INS/03/20/3587/00126,2020-03-13 13:43,,589,125,75,8,2020-03-13 14:19:01,12,Sanjaya
Created,126,3587,TR/INS/03/20/3587/00126,2020-03-13 13:43,,590,702,10,6,2020-03-13 14:21:38,12,Sanjaya
Created,126,3587,TR/INS/03/20/3587/00126,2020-03-13 13:43,,591,132,5,5,2020-03-13 14:22:48,12,Sanjaya
Created,126,3587,TR/INS/03/20/3587/00126,2020-03-13 13:43,,592,381,60,1,2020-03-13 14:23:22,12,Sanjaya
Created,126,3587,TR/INS/03/20/3587/00126,2020-03-13 13:43,,593,423,8,25,2020-03-13 14:32:48,12,Sanjaya
Created,126,3587,TR/INS/03/20/3587/00126,2020-03-13 13:43,,594,174,0.9,50,2020-03-13 14:33:24,12,Sanjaya
Created,126,3587,TR/INS/03/20/3587/00126,2020-03-13 13:43,,595,383,2,50,2020-03-13 14:34:01,12,Sanjaya
Created,126,3587,TR/INS/03/20/3587/00126,2020-03-13 13:43,,596,129,45,1,2020-03-13 14:34:36,12,Sanjaya
Created,127,4004,TR/INS/05/20/4004/00127,2020-05-28 04:00,,597,112,80,4,2020-05-28 17:03:48,12,Sanjaya
Created,128,4012,TR/INS/06/20/4012/00128,2020-06-03 19:40,,598,1575,190,2,2020-06-03 19:41:03,12,Sanjaya
Created,128,4012,TR/INS/06/20/4012/00128,2020-06-03 19:40,,599,562,470,1,2020-06-03 19:41:33,12,Sanjaya
Created,128,4012,TR/INS/06/20/4012/00128,2020-06-03 19:40,,600,1664,34,15,2020-06-03 19:43:57,12,Sanjaya
Created,128,4012,TR/INS/06/20/4012/00128,2020-06-03 19:40,,601,381,60,2,2020-06-03 19:44:27,12,Sanjaya
Created,128,4012,TR/INS/06/20/4012/00128,2020-06-03 19:40,,602,914,167.2,1,2020-06-03 19:45:14,12,Sanjaya
Updated,128,4012,TR/INS/06/20/4012/00128,2020-06-03 19:40,,602,914,167.2,25,2020-06-03 19:45:27,12,Sanjaya
Created,128,4012,TR/INS/06/20/4012/00128,2020-06-03 19:40,,603,1468,25.6,5,2020-06-03 19:46:57,12,Sanjaya
Created,128,4012,TR/INS/06/20/4012/00128,2020-06-03 19:40,,604,79,380,4,2020-06-03 19:48:20,12,Sanjaya
Created,128,4012,TR/INS/06/20/4012/00128,2020-06-03 19:40,,605,743,15.2,5,2020-06-03 19:49:00,12,Sanjaya
Created,128,4012,TR/INS/06/20/4012/00128,2020-06-03 19:40,,606,172,1.2,10,2020-06-03 19:51:01,12,Sanjaya
Created,128,4012,TR/INS/06/20/4012/00128,2020-06-03 19:40,,607,383,2,30,2020-06-03 19:51:24,12,Sanjaya
Created,128,4012,TR/INS/06/20/4012/00128,2020-06-03 19:40,,608,174,0.9,50,2020-06-03 19:52:10,12,Sanjaya
Created,128,4012,TR/INS/06/20/4012/00128,2020-06-03 19:40,,609,692,320,1,2020-06-03 19:53:07,12,Sanjaya
Created,128,4012,TR/INS/06/20/4012/00128,2020-06-03 19:40,,610,999,1.91,30,2020-06-03 19:54:14,12,Sanjaya
Created,128,4012,TR/INS/06/20/4012/00128,2020-06-03 19:40,,611,422,5,20,2020-06-03 19:55:30,12,Sanjaya
Created,128,4012,TR/INS/06/20/4012/00128,2020-06-03 19:40,,612,83,140,1,2020-06-03 19:57:37,12,Sanjaya
Created,128,4012,TR/INS/06/20/4012/00128,2020-06-03 19:40,,613,101,15,1,2020-06-03 19:59:39,12,Sanjaya
Created,128,4012,TR/INS/06/20/4012/00128,2020-06-03 19:40,,614,160,73,10,2020-06-03 20:00:27,12,Sanjaya
Created,128,4012,TR/INS/06/20/4012/00128,2020-06-03 19:40,,615,1473,1,1,2020-06-03 20:05:20,12,Sanjaya
Updated,128,4012,TR/INS/06/20/4012/00128,2020-06-03 19:40,,613,101,15,10,2020-06-03 20:06:39,12,Sanjaya
Posted,128,,,,,,,,,2020-06-03 20:10:07,12,Sanjaya
Approved,128,,,,,,,,,2020-06-03 20:10:33,12,Sanjaya
Updated,119,3522,TR/INS/02/20/3522/00119,2020-02-18 11:26,,537,639,340,11,2020-06-09 11:59:54,12,Sanjaya
Created,119,3522,TR/INS/02/20/3522/00119,2020-02-18 11:26,,616,108,9,90,2020-06-09 12:07:56,12,Sanjaya
Created,119,3522,TR/INS/02/20/3522/00119,2020-02-18 11:26,,617,162,41,110,2020-06-09 12:10:37,12,Sanjaya
Deleted,119,,,,,531,,,,2020-06-09 12:10:51,12,Sanjaya
Created,119,3522,TR/INS/02/20/3522/00119,2020-02-18 11:26,,618,109,136.84,12,2020-06-09 12:18:00,12,Sanjaya
Created,119,3522,TR/INS/02/20/3522/00119,2020-02-18 11:26,,619,172,1.2,60,2020-06-09 12:20:30,12,Sanjaya
Created,119,3522,TR/INS/02/20/3522/00119,2020-02-18 11:26,,620,174,0.9,60,2020-06-09 12:21:13,12,Sanjaya
Created,119,3522,TR/INS/02/20/3522/00119,2020-02-18 11:26,,621,1553,35,1,2020-06-09 12:24:48,12,Sanjaya
Posted,119,,,,,,,,,2020-06-09 12:26:19,12,Sanjaya
Approved,119,,,,,,,,,2020-06-09 12:26:58,12,Sanjaya
Created,129,4012,TR/INS/06/20/4012/00129,2020-06-09 14:41,,622,720,17,1,2020-06-09 14:43:56,12,Sanjaya
Created,129,4012,TR/INS/06/20/4012/00129,2020-06-09 14:41,,623,80,42,1,2020-06-09 14:47:56,12,Sanjaya
Created,129,4012,TR/INS/06/20/4012/00129,2020-06-09 14:41,,624,313,70,1,2020-06-09 14:49:17,12,Sanjaya
Updated,129,4012,TR/INS/06/20/4012/00129,2020-06-09 14:41,,624,313,70,2,2020-06-09 14:50:47,12,Sanjaya
Created,129,4012,TR/INS/06/20/4012/00129,2020-06-09 14:41,,625,79,380,1,2020-06-09 14:51:36,12,Sanjaya
Created,129,4012,TR/INS/06/20/4012/00129,2020-06-09 14:41,,626,743,15.2,6,2020-06-09 14:55:31,12,Sanjaya
Created,129,4012,TR/INS/06/20/4012/00129,2020-06-09 14:41,,627,1464,2.75,5,2020-06-09 14:57:48,12,Sanjaya
Created,129,4012,TR/INS/06/20/4012/00129,2020-06-09 14:41,,628,101,15,4,2020-06-09 15:00:25,12,Sanjaya
Created,129,4012,TR/INS/06/20/4012/00129,2020-06-09 14:41,,629,160,73,1,2020-06-09 15:01:10,12,Sanjaya
Created,129,4012,TR/INS/06/20/4012/00129,2020-06-09 14:41,,630,174,0.9,10,2020-06-09 15:01:37,12,Sanjaya
Created,129,4012,TR/INS/06/20/4012/00129,2020-06-09 14:41,,631,172,1.2,10,2020-06-09 15:02:10,12,Sanjaya
Created,129,4012,TR/INS/06/20/4012/00129,2020-06-09 14:41,,632,1215,750,1,2020-06-09 15:05:30,12,Sanjaya
Created,129,4012,TR/INS/06/20/4012/00129,2020-06-09 14:41,,,,,,2020-06-09 15:06:35,12,Sanjaya
Posted,129,,,,,,,,,2020-06-09 15:06:58,12,Sanjaya
Approved,129,,,,,,,,,2020-06-09 15:09:00,12,Sanjaya
Created,130,4004,TR/INS/06/20/4004/00130,2020-06-09 15:23,,633,157,34,1,2020-06-09 15:27:30,12,Sanjaya
Created,130,4004,TR/INS/06/20/4004/00130,2020-06-09 15:23,,634,172,1.2,50,2020-06-09 15:29:51,12,Sanjaya
Created,130,4004,TR/INS/06/20/4004/00130,2020-06-09 15:23,,635,174,0.9,50,2020-06-09 15:31:25,12,Sanjaya
Created,130,4004,TR/INS/06/20/4004/00130,2020-06-09 15:23,,636,112,80,10,2020-06-09 15:31:38,12,Sanjaya
Created,130,4004,TR/INS/06/20/4004/00130,2020-06-09 15:23,,637,124,62,3,2020-06-09 15:32:30,12,Sanjaya
Created,130,4004,TR/INS/06/20/4004/00130,2020-06-09 15:23,,638,422,5,10,2020-06-09 15:33:13,12,Sanjaya
Created,130,4004,TR/INS/06/20/4004/00130,2020-06-09 15:23,,639,1553,35,1,2020-06-09 15:50:08,12,Sanjaya
Created,130,4004,TR/INS/06/20/4004/00130,2020-06-09 15:23,,640,1717,400,1,2020-06-10 11:16:39,12,Sanjaya
Updated,130,4004,TR/INS/06/20/4004/00130,2020-06-09 15:23,,633,157,34,40,2020-06-10 11:17:15,12,Sanjaya
Created,130,4004,TR/INS/06/20/4004/00130,2020-06-09 15:23,,641,381,60,1,2020-06-10 11:22:09,12,Sanjaya
Posted,130,,,,,,,,,2020-06-10 11:22:19,12,Sanjaya
Approved,130,,,,,,,,,2020-06-10 11:22:49,12,Sanjaya
Created,131,4004,TR/INS/06/20/4004/00131,2020-06-10 14:07,,642,383,2,50,2020-06-10 14:08:31,12,Sanjaya
Posted,131,,,,,,,,,2020-06-10 14:08:50,12,Sanjaya
Approved,131,,,,,,,,,2020-06-10 14:08:57,12,Sanjaya
Created,132,4020,TR/INS/06/20/4020/00132,2020-06-15 09:00,,643,124,62,1,2020-06-15 09:01:12,12,Sanjaya
Created,132,4020,TR/INS/06/20/4020/00132,2020-06-15 09:00,,644,112,80,2,2020-06-15 09:01:49,12,Sanjaya
Created,132,4020,TR/INS/06/20/4020/00132,2020-06-15 09:00,,645,1553,35,2,2020-06-15 09:02:45,12,Sanjaya
Created,132,4020,TR/INS/06/20/4020/00132,2020-06-15 09:00,,646,157,34,15,2020-06-15 09:03:41,12,Sanjaya
Created,132,4020,TR/INS/06/20/4020/00132,2020-06-15 09:00,,647,383,2,20,2020-06-15 09:04:17,12,Sanjaya
Created,132,4020,TR/INS/06/20/4020/00132,2020-06-15 09:00,,648,174,0.9,20,2020-06-15 09:05:10,12,Sanjaya
Created,132,4020,TR/INS/06/20/4020/00132,2020-06-15 09:00,,649,138,7,2,2020-06-15 09:06:04,12,Sanjaya
Posted,132,,,,,,,,,2020-06-15 09:06:15,12,Sanjaya
Approved,132,,,,,,,,,2020-06-15 09:07:11,12,Sanjaya
Created,133,4020,TR/INS/06/20/4020/00133,2020-06-15 09:12,,650,381,60,1,2020-06-15 09:13:09,12,Sanjaya
Posted,133,,,,,,,,,2020-06-15 09:13:18,12,Sanjaya
Approved,133,,,,,,,,,2020-06-15 09:13:44,12,Sanjaya
Created,134,3945,TR/INS/06/20/3945/00134,2020-06-15 09:15,,651,157,34,60,2020-06-15 09:21:55,12,Sanjaya
Created,134,3945,TR/INS/06/20/3945/00134,2020-06-15 09:15,,652,112,80,6,2020-06-15 09:31:33,12,Sanjaya
Created,134,3945,TR/INS/06/20/3945/00134,2020-06-15 09:15,,653,383,2,30,2020-06-15 09:32:28,12,Sanjaya
Created,134,3945,TR/INS/06/20/3945/00134,2020-06-15 09:15,,654,124,62,2,2020-06-15 09:33:07,12,Sanjaya
Created,134,3945,TR/INS/06/20/3945/00134,2020-06-15 09:15,,655,138,7,2,2020-06-15 09:33:54,12,Sanjaya
Created,134,3945,TR/INS/06/20/3945/00134,2020-06-15 09:15,,656,131,5,2,2020-06-15 09:34:19,12,Sanjaya
Created,134,3945,TR/INS/06/20/3945/00134,2020-06-15 09:15,,657,174,0.9,30,2020-06-15 09:36:12,12,Sanjaya
Posted,134,,,,,,,,,2020-06-15 09:36:21,12,Sanjaya
Approved,134,,,,,,,,,2020-06-15 09:36:29,12,Sanjaya
Created,135,3945,TR/INS/06/20/3945/00135,2020-06-16 08:27,,658,109,136.84,6,2020-06-16 09:00:42,12,Sanjaya
Created,135,3945,TR/INS/06/20/3945/00135,2020-06-16 08:27,,659,997,0.75,30,2020-06-16 09:01:32,12,Sanjaya
Created,135,3945,TR/INS/06/20/3945/00135,2020-06-16 08:27,,660,383,2,30,2020-06-16 09:03:42,12,Sanjaya
Created,135,3945,TR/INS/06/20/3945/00135,2020-06-16 08:27,,661,1553,35,2,2020-06-16 09:04:45,12,Sanjaya
Created,135,3945,TR/INS/06/20/3945/00135,2020-06-16 08:27,,662,669,450,3,2020-06-16 09:08:27,12,Sanjaya
Created,135,3945,TR/INS/06/20/3945/00135,2020-06-16 08:27,,663,687,88,2,2020-06-16 09:09:43,12,Sanjaya
Created,135,3945,TR/INS/06/20/3945/00135,2020-06-16 08:27,,664,174,0.9,30,2020-06-16 09:10:26,12,Sanjaya
Posted,135,,,,,,,,,2020-06-16 09:10:36,12,Sanjaya
Approved,135,,,,,,,,,2020-06-16 09:10:47,12,Sanjaya
Created,136,4020,TR/INS/06/20/4020/00136,2020-06-18 09:33,,665,383,2,1,2020-06-18 09:35:46,12,Sanjaya
Created,136,4020,TR/INS/06/20/4020/00136,2020-06-18 09:33,,666,997,0.75,30,2020-06-18 09:38:41,12,Sanjaya
Updated,136,4020,TR/INS/06/20/4020/00136,2020-06-18 09:33,,665,383,2,30,2020-06-18 09:38:58,12,Sanjaya
Created,136,4020,TR/INS/06/20/4020/00136,2020-06-18 09:33,,666,997,0.75,40,2020-06-18 09:41:19,12,Sanjaya
Created,136,4020,TR/INS/06/20/4020/00136,2020-06-18 09:33,,667,174,0.9,30,2020-06-18 09:41:40,12,Sanjaya
Created,136,4020,TR/INS/06/20/4020/00136,2020-06-18 09:33,,668,157,34,37,2020-06-18 09:43:07,12,Sanjaya
Posted,136,,,,,,,,,2020-06-18 09:43:53,12,Sanjaya
Approved,136,,,,,,,,,2020-06-18 10:02:00,12,Sanjaya
Created,137,3520,TR/INS/06/20/3520/00137,2020-06-21 13:11,,669,639,340,4,2020-06-21 13:12:23,12,Sanjaya
Created,137,3520,TR/INS/06/20/3520/00137,2020-06-21 13:11,,670,654,300,8,2020-06-21 13:13:04,12,Sanjaya
Created,137,3520,TR/INS/06/20/3520/00137,2020-06-21 13:11,,671,720,17,6,2020-06-21 13:14:04,12,Sanjaya
Created,137,3520,TR/INS/06/20/3520/00137,2020-06-21 13:11,,672,1265,2.34,10,2020-06-21 13:15:08,12,Sanjaya
Created,137,3520,TR/INS/06/20/3520/00137,2020-06-21 13:11,,673,174,0.9,10,2020-06-21 13:16:30,12,Sanjaya
Created,137,3520,TR/INS/06/20/3520/00137,2020-06-21 13:11,,674,1717,400,1,2020-06-21 13:18:42,12,Sanjaya
Updated,137,3520,TR/INS/06/20/3520/00137,2020-06-21 13:11,,669,639,340,8,2020-06-21 13:20:26,12,Sanjaya
Created,138,4012,TR/INS/06/20/4012/00138,2020-06-24 15:16,,675,422,5,4,2020-06-24 15:23:30,12,Sanjaya
Created,138,4012,TR/INS/06/20/4012/00138,2020-06-24 15:16,,676,1463,25,10,2020-06-24 15:24:27,12,Sanjaya
Created,138,4012,TR/INS/06/20/4012/00138,2020-06-24 15:16,,677,101,15,4,2020-06-24 15:26:07,12,Sanjaya
Created,138,4012,TR/INS/06/20/4012/00138,2020-06-24 15:16,,678,381,60,1,2020-06-24 15:26:46,12,Sanjaya
Posted,138,,,,,,,,,2020-06-24 16:07:36,12,Sanjaya
Approved,138,,,,,,,,,2020-06-24 16:07:47,12,Sanjaya
Created,139,4015,TR/INS/06/20/4015/00139,2020-06-26 04:00,,679,160,73,65,2020-06-26 04:04:27,12,Sanjaya
Created,139,4015,TR/INS/06/20/4015/00139,2020-06-26 04:00,,680,112,80,12,2020-06-26 04:06:17,12,Sanjaya
Updated,139,4015,TR/INS/06/20/4015/00139,2020-06-26 04:00,,680,112,80,15,2020-06-26 04:07:17,12,Sanjaya
Updated,139,4015,TR/INS/06/20/4015/00139,2020-06-26 04:00,,679,160,73,70,2020-06-26 04:11:46,12,Sanjaya
Updated,139,4015,TR/INS/06/20/4015/00139,2020-06-26 04:00,,680,112,80,20,2020-06-26 04:12:15,12,Sanjaya
Created,139,4015,TR/INS/06/20/4015/00139,2020-06-26 04:00,,681,1265,2.34,100,2020-06-26 04:12:50,12,Sanjaya
Created,139,4015,TR/INS/06/20/4015/00139,2020-06-26 04:00,,682,174,0.9,100,2020-06-26 04:13:35,12,Sanjaya
Created,139,4015,TR/INS/06/20/4015/00139,2020-06-26 04:00,,683,381,60,1,2020-06-26 04:14:03,12,Sanjaya
Created,139,4015,TR/INS/06/20/4015/00139,2020-06-26 04:00,,684,101,15,4,2020-06-26 04:15:46,12,Sanjaya
Created,139,4015,TR/INS/06/20/4015/00139,2020-06-26 04:00,,685,1553,35,1,2020-06-26 04:17:21,12,Sanjaya
Posted,139,,,,,,,,,2020-06-26 04:21:48,12,Sanjaya
Approved,139,,,,,,,,,2020-06-26 04:24:49,12,Sanjaya
Created,140,4015,TR/INS/06/20/4015/00140,2020-06-26 04:28,,686,160,73,5,2020-06-26 04:30:52,12,Sanjaya
Posted,140,,,,,,,,,2020-06-26 04:31:06,12,Sanjaya
Approved,140,,,,,,,,,2020-06-26 04:31:20,12,Sanjaya
Created,141,4015,TR/INS/06/20/4015/00141,2020-06-26 11:05,,687,159,55,75,2020-06-26 11:05:50,12,Sanjaya
Posted,141,,,,,,,,,2020-06-26 11:05:58,12,Sanjaya
Approved,141,,,,,,,,,2020-06-26 11:06:24,12,Sanjaya
Created,142,4015,TR/INS/06/20/4015/00142,2020-06-26 12:28,,688,1465,2.75,20,2020-06-26 12:30:30,12,Sanjaya
Created,142,4015,TR/INS/06/20/4015/00142,2020-06-26 12:28,,689,1466,3.5,20,2020-06-26 12:31:49,12,Sanjaya
Created,142,4015,TR/INS/06/20/4015/00142,2020-06-26 12:28,,690,700,18,1,2020-06-26 12:33:23,12,Sanjaya
Created,142,4015,TR/INS/06/20/4015/00142,2020-06-26 12:28,,691,131,5,10,2020-06-26 12:34:16,12,Sanjaya
Updated,142,4015,TR/INS/06/20/4015/00142,2020-06-26 12:28,,690,700,18,10,2020-06-26 12:34:53,12,Sanjaya
Posted,142,,,,,,,,,2020-06-26 12:35:07,12,Sanjaya
Approved,142,,,,,,,,,2020-06-26 12:35:18,12,Sanjaya
Created,143,4015,TR/INS/06/20/4015/00143,2020-06-29 09:16,,692,639,340,1,2020-06-29 09:19:05,12,Sanjaya
Created,143,4015,TR/INS/06/20/4015/00143,2020-06-29 09:16,,693,654,300,2,2020-06-29 09:59:36,12,Sanjaya
Posted,143,,,,,,,,,2020-06-29 09:59:56,12,Sanjaya
Approved,143,,,,,,,,,2020-06-29 10:00:15,12,Sanjaya
Created,144,4012,TR/INS/07/20/4012/00144,2020-07-01 10:32,,694,80,42,1,2020-07-01 10:37:39,12,Sanjaya
Updated,144,4012,TR/INS/07/20/4012/00144,2020-07-01 10:32,,695,81,75,1,2020-07-01 10:38:48,12,Sanjaya
Created,144,4012,TR/INS/07/20/4012/00144,2020-07-01 10:32,,696,84,120,1,2020-07-01 10:39:41,12,Sanjaya
Created,144,4012,TR/INS/07/20/4012/00144,2020-07-01 10:32,,697,1779,0,1,2020-07-01 10:42:07,12,Sanjaya
Posted,144,,,,,,,,,2020-07-01 10:42:19,12,Sanjaya
Approved,144,,,,,,,,,2020-07-01 10:42:44,12,Sanjaya
Created,145,4049,TR/INS/07/20/4049/00145,2020-07-01 23:38,,698,159,55,120,2020-07-01 23:39:12,12,Sanjaya
Posted,145,,,,,,,,,2020-07-02 07:19:24,12,Sanjaya
Approved,145,,,,,,,,,2020-07-02 07:19:35,12,Sanjaya
Created,146,4031,TR/INS/07/20/4031/00146,2020-07-08 11:11,,699,157,33,100,2020-07-08 11:15:02,12,Sanjaya
Created,146,4031,TR/INS/07/20/4031/00146,2020-07-08 11:11,,700,124,59,10,2020-07-08 11:17:06,12,Sanjaya
Created,146,4031,TR/INS/07/20/4031/00146,2020-07-08 11:11,,701,112,80,5,2020-07-08 11:18:36,12,Sanjaya
Created,146,4031,TR/INS/07/20/4031/00146,2020-07-08 11:11,,702,1265,2.34,40,2020-07-08 11:21:00,12,Sanjaya
Created,146,4031,TR/INS/07/20/4031/00146,2020-07-08 11:11,,703,174,0.9,40,2020-07-08 11:22:39,12,Sanjaya
Updated,146,4031,TR/INS/07/20/4031/00146,2020-07-08 11:11,,701,112,80,3,2020-07-08 11:24:19,12,Sanjaya
Created,146,4031,TR/INS/07/20/4031/00146,2020-07-08 11:11,,704,114,103.77,3,2020-07-08 11:25:25,12,Sanjaya
Updated,146,4031,TR/INS/07/20/4031/00146,2020-07-08 11:11,,701,112,80,5,2020-07-08 11:25:51,12,Sanjaya
Created,146,4031,TR/INS/07/20/4031/00146,2020-07-08 11:11,,705,700,18,8,2020-07-08 11:27:58,12,Sanjaya
Created,146,4031,TR/INS/07/20/4031/00146,2020-07-08 11:11,,706,131,5,8,2020-07-08 11:28:52,12,Sanjaya
Posted,146,,,,,,,,,2020-07-08 11:31:27,12,Sanjaya
Approved,146,,,,,,,,,2020-07-08 11:31:37,12,Sanjaya
Created,147,4028,TR/INS/07/20/4028/00147,2020-07-08 13:25,,707,381,60,1,2020-07-08 13:25:45,12,Sanjaya
Posted,147,,,,,,,,,2020-07-08 13:25:55,12,Sanjaya
Approved,147,,,,,,,,,2020-07-08 13:26:03,12,Sanjaya
Created,148,4031,TR/INS/07/20/4031/00148,2020-07-09 09:53,,708,156,19.5,100,2020-07-09 09:54:25,12,Sanjaya
Posted,148,,,,,,,,,2020-07-09 09:54:36,12,Sanjaya
Approved,148,,,,,,,,,2020-07-09 09:54:51,12,Sanjaya
Created,149,4031,TR/INS/07/20/4031/00149,2020-07-09 10:11,,709,381,60,1,2020-07-09 10:12:05,12,Sanjaya
Created,150,4060,TR/INS/07/20/4060/00150,2020-07-10 14:13,,710,11,16590,1,2020-07-10 14:14:28,12,Sanjaya
Created,150,4060,TR/INS/07/20/4060/00150,2020-07-10 14:13,,711,42,0,1,2020-07-10 14:14:39,12,Sanjaya
Created,151,3970,TR/INS/07/20/3970/00151,2020-07-11 10:50,,712,157,33,30,2020-07-11 10:52:43,12,Sanjaya
Created,151,3970,TR/INS/07/20/3970/00151,2020-07-11 10:50,,713,124,59,1,2020-07-11 10:56:30,12,Sanjaya
Created,151,3970,TR/INS/07/20/3970/00151,2020-07-11 10:50,,714,112,80,5,2020-07-11 10:57:42,12,Sanjaya
Created,151,3970,TR/INS/07/20/3970/00151,2020-07-11 10:50,,715,700,18,8,2020-07-11 10:58:34,12,Sanjaya
Created,151,3970,TR/INS/07/20/3970/00151,2020-07-11 10:50,,716,131,5,8,2020-07-11 10:59:10,12,Sanjaya
Created,151,3970,TR/INS/07/20/3970/00151,2020-07-11 10:50,,717,381,60,1,2020-07-11 11:50:11,12,Sanjaya
Created,151,3970,TR/INS/07/20/3970/00151,2020-07-11 10:50,,718,108,9,12,2020-07-11 12:04:43,12,Sanjaya
Updated,151,3970,TR/INS/07/20/3970/00151,2020-07-11 10:50,,713,124,59,5,2020-07-11 12:05:49,12,Sanjaya
Created,151,3970,TR/INS/07/20/3970/00151,2020-07-11 10:50,,719,1265,2.34,40,2020-07-11 12:07:09,12,Sanjaya
Created,151,3970,TR/INS/07/20/3970/00151,2020-07-11 10:50,,719,1265,2.34,80,2020-07-11 12:08:19,12,Sanjaya
Posted,151,,,,,,,,,2020-07-11 12:08:55,12,Sanjaya
Approved,151,,,,,,,,,2020-07-11 12:09:20,12,Sanjaya
Updated,78,2284,TR/INS/09/19/2284/00078,2019-09-23 10:34,,307,157,36,5,2020-07-25 12:30:45,12,Sanjaya
Created,152,4067,TR/INS/07/20/4067/00152,2020-07-25 12:49,,720,162,41,450,2020-07-25 12:50:36,12,Sanjaya
Updated,78,2284,TR/INS/09/19/2284/00078,2019-09-23 10:34,,307,157,36,5,2020-07-25 12:52:00,12,Sanjaya
Created,152,4067,TR/INS/07/20/4067/00152,2020-07-25 12:49,,721,409,55,250,2020-07-25 12:52:38,12,Sanjaya
Created,152,4067,TR/INS/07/20/4067/00152,2020-07-25 12:49,,722,639,340,8,2020-07-25 12:54:02,12,Sanjaya
Created,152,4067,TR/INS/07/20/4067/00152,2020-07-25 12:49,,723,313,70,16,2020-07-25 12:54:51,12,Sanjaya
Created,152,4067,TR/INS/07/20/4067/00152,2020-07-25 12:49,,724,172,4.5,1,2020-07-25 13:08:54,12,Sanjaya
Created,152,4067,TR/INS/07/20/4067/00152,2020-07-25 12:49,,725,383,2.5,1,2020-07-25 13:09:24,12,Sanjaya
Created,152,4067,TR/INS/07/20/4067/00152,2020-07-25 12:49,,726,423,8,1,2020-07-25 13:10:24,12,Sanjaya
Created,152,4067,TR/INS/07/20/4067/00152,2020-07-25 12:49,,727,114,120,1,2020-07-25 13:11:54,12,Sanjaya
Created,152,4067,TR/INS/07/20/4067/00152,2020-07-25 12:49,,728,113,314,1,2020-07-25 13:12:41,12,Sanjaya
Deleted,152,,,,,728,,,,2020-07-28 10:14:39,12,Sanjaya
Updated,152,4067,TR/INS/07/20/4067/00152,2020-07-25 12:49,,724,172,4.5,100,2020-07-28 13:43:49,12,Sanjaya
Updated,152,4067,TR/INS/07/20/4067/00152,2020-07-25 12:49,,725,383,2.5,80,2020-07-28 13:44:33,12,Sanjaya
Updated,152,4067,TR/INS/07/20/4067/00152,2020-07-25 12:49,,726,423,8,40,2020-07-28 13:45:06,12,Sanjaya
Updated,152,4067,TR/INS/07/20/4067/00152,2020-07-25 12:49,,727,114,120,6,2020-07-28 13:47:04,12,Sanjaya
Created,152,4067,TR/INS/07/20/4067/00152,2020-07-25 12:49,,729,121,426,4,2020-07-28 13:47:52,12,Sanjaya
Updated,152,4067,TR/INS/07/20/4067/00152,2020-07-25 12:49,,720,162,41,430,2020-07-28 13:48:50,12,Sanjaya
Created,152,4067,TR/INS/07/20/4067/00152,2020-07-25 12:49,,730,129,45,10,2020-07-28 13:49:55,12,Sanjaya
Created,152,4067,TR/INS/07/20/4067/00152,2020-07-25 12:49,,731,125,75,10,2020-07-28 13:52:10,12,Sanjaya
Deleted,152,,,,,730,,,,2020-07-28 13:52:15,12,Sanjaya
Created,152,4067,TR/INS/07/20/4067/00152,2020-07-25 12:49,,732,124,59,13,2020-07-28 13:53:00,12,Sanjaya
Created,152,4067,TR/INS/07/20/4067/00152,2020-07-25 12:49,,733,126,87.5,9,2020-07-28 13:53:21,12,Sanjaya
Created,152,4067,TR/INS/07/20/4067/00152,2020-07-25 12:49,,734,661,8,1,2020-07-28 13:54:48,12,Sanjaya
